T_amb,T_gc_out,P_h_2,alpha,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
307.45,312.45,9512602.326816214,0.45,124.91766852157086,0.34217516926895164,1.6209834949412285,1.23526937194669,5.295448138408711
