T_amb,T_gc_out,P_h_2,alpha,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
306.24197530864194,311.24197530864194,9252562.66591897,0.45,127.80738664521905,0.2997629490988342,1.721518746378605,1.3232851696466266,5.197233913147287
