T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
295.4700787401575,301.98054613681103,7023681.144900846,0.42401254698402013,147.47607592379634,0.15959536744424058,2.8315317971384504,2.377742339639723,5.149194186130929
