T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
301.95,306.95,8289110.999215246,0.5482865499106714,138.2180187682134,0.14907547119067374,2.155968570671851,1.7102892427448348,4.108762124249118
