T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
278.7092356687898,287.1771311703821,4969029.035542032,0.10584813257622468,205.2470916736529,0.0,6.145653493307852,6.0645152558390185,7.03485789826459
