T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
284.6140127388535,292.5318070511545,5646412.553709239,0.16131640006671358,188.5749569844277,0.0,4.589205104985141,4.384552903644011,6.457691124802781
