T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
285.68622047244094,293.5981882997048,5789567.661743249,0.18101510981489896,184.95296523396965,0.04734494812991467,4.347244365393256,4.114684167410521,6.320844467623509
