,Low,Low,Low,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day
8,278.7092356687898,287.1771311703821,4969029.035542032,0.1058481325762246,205.2470916736529,0.0,6.145653493307852,6.0645152558390185,7.03485789826459,288.1791338582677,295.7856605561024,6092375.536263124,0.2,177.06809755974868,0.1137276592668214,3.888568808383687,3.608358590319467,6.3567720690433935,297.1771604938272,303.2992083333333,7238330.930303957,0.2,136.1806215343895,0.5163890939050195,2.368873680165224,2.092038687886776,7.001030283278186,301.95,306.95,8289110.999215246,0.2,138.2180187682134,0.4973620211029897,1.953742985168038,1.7102892427448348,6.777538465506189
9,280.2872611464968,288.6341307474124,5146726.063346292,0.1222678623278509,200.91658504038617,0.0,5.6543360515286505,5.542424800952392,6.772824312572169,290.16417322834644,297.5075575787402,6339791.616211656,0.2,170.28418172995185,0.1675883150041178,3.5476143014447,3.24567481255294,6.6328067372749615,299.49567901234565,304.49567901234565,7709170.964763658,0.2,144.2426123083878,0.4232670450115786,2.269382561977196,2.003829343746368,6.726375605300119,304.4,309.4,8846882.483498827,0.2,132.25320765539246,0.5770064708766843,1.6950495083822208,1.473496131190252,6.829229342060487
10,281.9907643312102,290.1686693869427,5339147.121162931,0.1385323073095502,196.2035883627788,0.0,5.195797666500057,5.04992917008716,6.564570865118611,291.96535433070864,299.00497594734253,6561818.482705918,0.2,163.77228472429886,0.2233344038899876,3.2600302922023,2.948956267407137,6.898523501716263,301.7216049382716,306.7216049382716,8236020.054427724,0.2,138.7761400666493,0.4902427174458786,1.980475671029713,1.7349428330102248,6.773421509871966,306.95,311.95,9405540.43834287,0.2,126.11102550626347,0.6665528189151605,1.4706403341583452,1.2707797395668596,6.884051125918099
11,283.51401273885347,291.6530961136544,5530576.737231745,0.1557982544720851,191.470432752203,0.0,4.805602551800371,4.62029625150195,6.471574732960222,293.5070866141732,300.3920028297244,6773521.028840126,0.2,156.9546462239879,0.2864746589383175,2.992774587224114,2.68339890810215,7.066135605367927,303.6506172839506,308.6506172839506,8678537.987872927,0.2,134.0728493736493,0.5519942550708719,1.769176905772209,1.5409726698843842,6.8164598085395305,309.35,314.35,9912101.254384344,0.2,120.41687526827508,0.7574577998203449,1.2918168444359028,1.111003757738266,6.93546434030001
12,284.72707006369427,292.62212042197456,5658426.122852252,0.1634574791475646,188.27299827924583,0.0,4.567578118574788,4.361034008882109,6.430914595048658,294.78385826771654,301.44302189960626,6938064.086254671,0.2,150.97273700748158,0.346403853415919,2.7832500824446536,2.482727714982748,7.050239951032839,305.1765432098765,310.1765432098765,9019289.790085215,0.2,130.37369322496832,0.6035440210959815,1.6224093594057172,1.407613477202317,6.845000290138774,311.29999999999995,316.29999999999995,10309656.88112336,0.2,115.84529852878345,0.8367275617303661,1.1651647411182993,0.9987754708856612,6.97562850481825
13,285.66146496815287,293.5262351214172,5779818.105563584,0.1793469199979362,185.2014136376114,0.0748333885934942,4.36239494026592,4.132373830408896,6.325667059409562,295.4700787401575,301.98054613681103,7023681.144900846,0.2,147.47607592379634,0.3836079144282603,2.67261356217951,2.377742339639723,7.034407028552257,306.24197530864194,311.24197530864194,9252562.66591897,0.2,127.80738664521904,0.6409914846385973,1.5290537234885424,1.3232851696466266,6.871884324003633,312.7,317.7,10586925.18251105,0.2,112.5852130626674,0.8970896654581123,1.082966354695138,0.9263425154008132,7.004430455900385
14,286.18248407643307,294.0373928642516,5849366.0072101625,0.1861862713618027,183.4227439377428,0.0805809600093141,4.251557048269295,4.008240113669348,6.308322996385478,296.1055118110236,302.4705455216535,7102644.818182117,0.2,143.88400118966774,0.4236456806028724,2.567604756410569,2.2784916733983414,7.02375030142349,306.96049382716046,311.96049382716046,9407795.303966071,0.2,126.08593282986445,0.6669359163491667,1.4698004370836577,1.270021452027375,6.884896537786903,313.4,318.4,10722936.904977793,0.2,110.96067406702112,0.9284625676666904,1.0443081376036358,0.8923912342189348,7.017200988018498
15,286.2248407643312,294.12076520203027,5860773.193852748,0.1883819153556034,183.12953215373656,0.0804829013731733,4.234383457890816,3.988324926954735,6.296462489640019,296.2251968503937,302.53599827755903,7113261.386613573,0.2,143.36490594603868,0.4295919606077109,2.5529683887533463,2.2648314668513763,7.015792257434241,307.2308641975308,312.2308641975308,9465778.577128556,0.2,125.44020886040497,0.6768456096142238,1.4482662457060949,1.2506781340214674,6.89400791501211,313.54999999999995,318.54999999999995,10751853.534850964,0.2,110.6129981080166,0.9352939904463342,1.0362187058977648,0.8853002102455131,7.018442017662246
16,285.80668789808914,293.6925387639331,5802372.002612904,0.1774788515261819,184.626240840355,0.0807461239633945,4.325834323848421,4.091596865659217,6.385605554402578,296.01889763779525,302.42317839566925,7094972.07442789,0.2,144.2530677940682,0.4194431670531228,2.578117254209197,2.2883062520714823,7.029506231839612,307.14259259259256,312.14259259259256,9446873.881353298,0.2,125.65090804388775,0.6736012357154877,1.4552235194827494,1.2569526788100729,6.886888556137096,312.9,317.9,10625964.988431828,0.2,112.12070881757936,0.9059693121631808,1.071745436443166,0.9164949926949368,7.003921116587905
17,284.6140127388535,292.5318070511545,5646412.553709239,0.1613164000667135,188.5749569844277,0.0,4.589205104985141,4.384552903644011,6.457691124802781,295.21220472440945,301.76842002952753,6989770.864567655,0.2,148.90198745236714,0.3682325002329354,2.7165857895795447,2.419521562254239,7.035789872590488,306.57901234567896,311.57901234567896,9325584.97241291,0.2,126.9989322010624,0.6530911039047561,1.500914196743535,1.2979567268795964,6.879704630915606,312.4,317.4,10528097.20289888,0.2,113.2825154930689,0.8838934466447341,1.100010024028936,0.94134083825208,6.99675659472637
18,283.4875796178344,291.63198059315283,5527816.47428589,0.1555752996620364,191.5391031218968,0.0,4.810902268896033,4.626121547737717,6.472732377877864,294.0,300.79929687500004,6836848.329968076,0.2,154.74329816223542,0.3081073820453834,2.9119919200553004,2.605945503166171,7.05438095059766,305.69938271604934,310.69938271604934,9134230.339439604,0.2,129.11238988853916,0.6217694468009999,1.575755223412397,1.3653962034395808,6.860722666683436,311.75,316.75,10399536.25419438,0.2,114.79568939549296,0.8557960938516214,1.1379939592156294,0.974803097964604,6.983496852385685
19,282.49108280254774,290.7060531200239,5407838.028551477,0.1430969468709491,194.5114405720876,0.0,5.050769952601919,4.889510796228396,6.563512051815084,292.5295275590551,299.562688976378,6646222.655675983,0.2,161.14328040498611,0.2470714432661162,3.155287711658357,2.841507821109079,7.045195468942103,304.2092592592592,309.2092592592592,8804219.23203816,0.2,132.71586860210252,0.5705846606095724,1.713545255309911,1.490293945393825,6.827355092646116,310.79999999999995,315.79999999999995,10208960.454047494,0.2,117.0136795517094,0.8158939485860164,1.1962114693050827,1.026222029128239,6.964003729434226
20,281.6662420382165,289.83619026174364,5296990.120086121,0.1364411640190588,197.23921694580852,0.0,5.288612500183146,5.152160240589882,6.562442473048297,291.3090551181102,298.5968319389764,6500646.957176658,0.2,165.6185757625125,0.2070993406846983,3.3392004738604446,3.028486012577597,6.856483796997657,302.3487654320988,307.3487654320988,8381356.545133269,0.2,137.24437270351692,0.5099128245906676,1.9082704475288,1.668393002017608,6.788285419872597,308.6,313.6,9755802.549172675,0.2,122.18733472773891,0.7283111933122789,1.3447446354651755,1.1581448011360098,6.917340620584654
21,281.0216560509554,289.2379984325239,5221793.904825757,0.1269776727609954,199.08188771268556,0.0,5.466793105938437,5.342174182747284,6.697141344781891,290.2574803149606,297.57644445127954,6349862.611066085,0.2,169.99899372373778,0.1699433771439494,3.534037354962593,3.231694351884731,6.640154516421823,301.05987654320984,306.05987654320984,8081153.185882984,0.2,140.39529954463202,0.4698917469081054,2.060824912110013,1.809234443632146,6.763352927437813,307.45,312.45,9512602.326816214,0.2,124.91766852157086,0.6849375576475539,1.4310314457186544,1.23526937194669,6.892755933353158
22,280.4796178343949,288.7194928592755,5157286.6060072975,0.1230504849834848,200.6587267290223,0.0,5.6254149946044425,5.51357974552957,6.735730552042074,289.3858267716535,296.85688638041336,6245329.402568537,0.2,172.92132242306647,0.1461663063300912,3.674850199877446,3.379600062127412,6.525088949790626,299.8432098765432,304.8432098765432,7792496.436579467,0.2,143.3843510579617,0.4334633161636407,2.2205196881011786,1.958077764383749,6.731947155072299,305.6,310.6,9112451.672801148,0.2,129.35186064866534,0.6182828238918269,1.5845062860235894,1.3732942145050755,6.859272010311499
23,280.04426751592354,288.508832205414,5131255.057804628,0.1211698827734134,201.2942135594508,0.0,5.696019043689219,5.585095322430239,6.812667120790648,288.5401574803149,296.14329841289367,6143090.952387033,0.2,175.7080272876427,0.1242041064063623,3.8169980625416855,3.5307494314256958,6.419063326516208,298.66790123456786,303.66790123456786,7509308.181683199,0.2,146.2997527666383,0.3992899681797467,2.3921262416789806,2.119310245983557,6.712731032900741,305.5,310.5,9090504.892953884,0.2,129.59295415716542,0.6147851285557416,1.5933730740815577,1.3813006206549048,6.857788083016608
