T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
282.49108280254774,290.7060531200239,5407838.028551477,0.14309694687096333,194.51144057208762,0.17209830766385215,5.0507699526019145,4.889510796228396,6.563512051814821
