T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
285.80668789808914,293.6925387639331,5802372.002612904,0.17747885152618553,184.626240840355,0.14664770235723001,4.325834323848425,4.091596865659217,6.385605554402561
