T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
312.7,317.7,10586925.18251105,0.9725400712147878,112.5852130626674,0.1245495942433169,1.4016876028240326,0.9263425154008132,2.967354288971725
