T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
305.5,310.5,9090504.892953884,0.6798594286406454,129.59295415716542,0.134925699915104,1.842183557973442,1.3813006206549048,3.6176289463033218
