T_amb_C;0.0;0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2;0.22;0.24;0.26;0.28;0.3;0.32;0.34;0.36;0.38;0.4;0.42;0.44;0.46;0.48;0.5;0.52;0.54;0.56;0.58;0.6;0.62;0.64;0.66;0.68;0.7000000000000001;0.72;0.74;0.76;0.78;0.8;0.8200000000000001;0.84;0.86;0.88;0.9;0.92;0.94;0.96;0.98;1.0;1.02;1.04;1.06;1.08;1.1;1.12;1.14;1.16;1.18;1.2;1.22;1.24;1.26;1.28;1.3
5.0;6.213804456255457;6.2321559209225565;6.249836757293972;6.26688088140197;6.283320057827268;6.298762707609702;6.276601921145664;6.234512407425486;6.187795068260735;6.115672278768318;6.028621044159925;5.9323306824436015;5.827060344491479;5.71385894654728;5.593115146388092;5.4646469658474155;5.330610751577427;5.191058036928596;5.045691867901676;4.895694426977923;4.739076224323904;4.580618919903363;4.431589831303157;4.270151402934941;4.089963875734672;3.894805849181169;3.684951981910855;3.4729900672071765;3.2542796971519636;3.0207286662626207;2.7877343626076545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.5;6.051494994182249;6.071477015567502;6.090772157467175;6.109413840593911;6.127433415995232;6.144481835176503;6.127210270668163;6.0908168433448875;6.0495203298234195;5.984452760034569;5.90484529190176;5.81596441706392;5.718144890266898;5.612470272642358;5.499419247463846;5.378869923760583;5.252742628381284;5.121117635009737;4.983760806839747;4.841774238561496;4.693359633734943;4.542839370655834;4.400456319828255;4.246703563936573;4.075614003335445;3.890624367372086;3.6917441471511663;3.4903033297987736;3.2822156410978156;3.060240456657386;2.8380082451030155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6.0;5.892908170469171;5.91442593982759;5.935242399099089;5.955390453296016;5.974901017680672;5.993465209465326;5.980826661647553;5.949857321328768;5.91373858198459;5.855413334685302;5.782937928145846;5.701173803794557;5.610524721407811;5.512102477658157;5.406463753238058;5.293545802794495;5.175048714304549;5.051079137017989;4.921461331163605;4.787220841190713;4.646740493893332;4.503907875789302;4.367994088522541;4.221693064013039;4.0593977991995684;3.884220965686886;3.695926987110754;3.5046562248441893;3.3068436184497347;3.0960524608770106;2.8842487193630686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6.5;5.737989892551237;5.760950662834281;5.783197463769235;5.804762665231232;5.825676725405581;5.845668620473756;5.837412677619471;5.811601221905736;5.7804221442601555;5.72853272857104;5.662883793583418;5.587949162735981;5.5041951967839555;5.41275574531889;5.314253878234892;5.208685003443336;5.097544299043078;4.980962504375839;4.858817981485092;4.732063186657835;4.599252238755839;4.463861832559539;4.3342427439059525;4.195163161334065;4.041363800943281;3.8756506643581012;3.697562642037985;3.5161169947732045;3.328237801820163;3.1282457927582508;2.9265422618841805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7.0;5.586686067863462;5.610999153719037;5.6345873330571346;5.6574824221225075;5.679714401691948;5.701047858199383;5.696929902119551;5.676015925604403;5.649543336166026;5.603789667542309;5.544667728905713;5.47628081398866;5.3991516752650694;5.314430259348772;5.222794836978512;5.124297926201288;5.020244672292728;4.910787698505779;4.795855298416053;4.676330226755125;4.5509283022792335;4.42273863822232;4.299241892498428;4.167157114069383;4.021560546182822;3.8649684836182643;3.696713252181225;3.5247538820155992;3.346472363821541;3.1569015661378623;2.9649753491627173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7.5;5.438942603840862;5.464519381613316;5.48936198854231;5.513501669692787;5.536967909061765;5.559558712639792;5.559339918683429;5.543068812953381;5.521074477218111;5.481162877449632;5.428274574803966;5.366159077653064;5.29538951572089;5.217126203472016;5.132091843993081;5.040394971562536;4.943165123749354;4.840574680830295;4.7325978225683345;4.620050913274842;4.501802118420283;4.380575690033418;4.263031140819907;4.13771818038872;4.000036572534427;3.852229443699908;3.6934409577888405;3.530635129001154;3.361621477066311;3.182100894852602;2.9996344576950458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.0;5.2947054079184515;5.321459315648579;5.347471411804282;5.372772353665019;5.3973911100370255;5.421156973792568;5.424604310846741;5.412727264481278;5.394987886932316;5.360631084143533;5.313689171969414;5.257574273829661;5.192904077021154;5.120843761412835;5.042150113802762;4.956986540021261;4.866320943108813;4.770343412771879;4.6690700945537795;4.5632541980092505;4.451907121135756;4.337410385248607;4.225650095390327;4.106889618461807;3.9768404176143344;3.837488564835565;3.6878078991091976;3.5338289781596495;3.3737593141669144;3.203924892739225;3.030606063977533;2.8293480190477354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.5;5.153920387531246;5.181766924956287;5.208865584422572;5.23524641976215;5.2609378671397184;5.2857984316553;5.29268466214512;5.284958660716708;5.2712558848245505;5.242173013474536;5.2008963610932915;5.150516722618923;5.091690718035601;5.025583116895444;4.95297486093172;4.874083032071646;4.789727420066962;4.70011385575302;4.605296654984235;4.50596903275061;4.401276744382421;4.293280121123658;4.187138362729625;4.074714686458371;3.952020619038783;3.8208008672577685;3.6798762163906624;3.5344036719208654;3.382960047735793;3.2224546736344877;3.057976644506545;2.8685604074621245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.0;5.0165334501142596;5.045390178667902;5.073494487976701;5.100875813707128;5.127562042891837;5.153438876225573;5.163542556114203;5.15973038218828;5.149850790410724;5.125767391293165;5.089880982866834;5.044976744121316;4.991744797633967;4.931344453644057;4.864571299904117;4.791694848207876;4.713399844319655;4.629905971196207;4.541302044471543;4.448224369291183;4.349944422117046;4.248222294914347;4.147535549357741;4.041236642548143;3.9256257144240094;3.802221371199051;3.6697080498816015;3.532427452714582;3.3892978503853874;3.237771351375147;3.0818326757784487;2.9037728768019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.5;4.882490503102508;4.912277045914882;4.941308104046191;4.969612481222898;4.997217499815372;5.024034097500975;5.037139576289626;5.037009809424605;5.030744923206745;5.011392943449945;4.98062787798128;4.94094465843731;4.893061674685988;4.838127955382886;4.776944645244119;4.7098323889241325;4.63735350556275;4.559739720523928;4.47711080362755;4.3900491594232305;4.2979435882964;4.202274303876447;4.106881261794613;4.006498744900851;3.8977042413862515;3.7818050968919446;3.6573655398303804;3.5279685629705804;3.39284689472814;3.249956039797958;3.1022606342896095;2.9350823104954786;2.770058699625766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.0;4.751737453931006;4.782375495828688;4.8122564142105615;4.8414083680324085;4.869858100432315;4.897539885479091;4.9134373062070225;4.916764322954295;4.913910602728522;4.899028395795398;4.873121887127863;4.838410785667374;4.795636708061405;4.745933805836145;4.690100111475887;4.628506054714598;4.561603693492103;4.489635065158675;4.4127474730641;4.331472354939015;4.2453076768772515;4.155473545265731;4.065215106560179;3.9705442516862237;3.8683047375417474;3.759607064568983;3.642910826485366;3.521095245118641;3.3936813533764925;3.2590898527396774;3.119346996536395;2.9625855919712754;2.8067968002617736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.5;4.62422021003477;4.655633497540782;4.686289400049336;4.716215419858607;4.7454377072646565;4.773912030157508;4.792397329402029;4.798961303305958;4.7993201484919625;4.788652474180049;4.767347850997821;4.737365445911978;4.699465256629953;4.65476218872805;4.604042913123587;4.547726246073457;4.486165697803568;4.419611966522934;4.34823659339304;4.272522907630797;4.192070121816368;4.107857416337973;4.022576690174376;3.933416421073991;3.8374757405067346;3.7356822944626984;3.626406050094924;3.511875741588543;3.391875398942886;3.2652539040370616;3.133178239015172;2.9863796046577056;2.8394676453011725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.0;4.499884678848813;4.531999020182623;4.563357043142036;4.593985582424439;4.62391018283439;4.653106321533811;4.6739812294102805;4.68356813100821;4.686945880012976;4.680243904454422;4.663290610282386;4.63779895927159;4.604542679261371;4.564613287782812;4.51877826471138;4.467503363494892;4.411054808193005;4.349690386039197;4.283602705226212;4.213229769290838;4.138264357070518;4.059463314348946;3.9790056191571446;3.8951585112338813;3.8052657878974507;3.7100858068056235;3.607913350907421;3.5003782948100675;3.3875032040397617;3.2685293075268658;3.143840838222306;3.006561231983185;2.868175499048842;2.710479867264335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.5;4.378676767808152;4.411420032885672;4.443409325068179;4.474670801452852;4.505229389663506;4.53507854960559;4.558150589767413;4.570552186589657;4.576760116807471;4.573781412469042;4.560935005672799;4.53970164584668;4.510864334825394;4.475487286724647;4.4343113807634325;4.387847807473086;4.336286314356268;4.2798902851299525;4.218870349175463;4.153621891711401;4.083923816596472;4.010328636554424;3.9345415000284216;3.8558137803356236;3.7717234173301337;3.6828726218302914;3.587494869171223;3.486671147212995;3.380638941279562;3.268997177045847;3.151421270654165;3.02322735737613;2.8930246258096597;2.7455122827534097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
