,Low,Low,Low,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day
8,278.7092356687898,287.1771311703821,4969029.035542032,0.1058481325762249,205.2470916736529,0.0,6.145653493307847,6.0645152558390185,7.034857898264528,288.1791338582677,295.7856605561024,6092375.536263124,0.2156972931589915,177.06809755974868,0.0980303656729089,3.889803839723441,3.608358590319467,6.093139460507824,297.1771604938272,303.2992083333333,7238330.930303957,0.5256735086920575,136.1806215343895,0.1907155852129212,2.618971102686671,2.092038687886776,5.028238263893955,301.95,306.95,8289110.999215246,0.5482865499106714,138.2180187682134,0.1490754711906737,2.155968570671851,1.7102892427448348,4.108762124249118
9,280.2872611464968,288.6341307474124,5146726.063346292,0.1222678623278509,200.91658504038617,0.0,5.6543360515286505,5.542424800952392,6.772824312572169,290.16417322834644,297.5075575787402,6339791.616211656,0.2490114330132888,170.28418172995185,0.1185768819908309,3.565341772993401,3.24567481255294,5.898240939591571,299.49567901234565,304.49567901234565,7709170.964763658,0.4691484367999275,144.2426123083878,0.1541186082110917,2.4334474844160106,2.003829343746368,4.481447178613595,304.4,309.4,8846882.483498827,0.6361717354381309,132.25320765539246,0.140834735438554,1.9305200526999853,1.473496131190252,3.767206236539933
10,281.9907643312102,290.1686693869427,5339147.121162931,0.1385323073095502,196.2035883627788,0.0,5.195797666500057,5.04992917008716,6.564570865118611,291.96535433070864,299.00497594734253,6561818.482705918,0.2941417150623457,163.77228472429886,0.1291926888276411,3.3049802831250457,2.948956267407137,5.605884028944717,301.7216049382716,306.7216049382716,8236020.054427724,0.5407103693445456,138.7761400666493,0.1495323481013412,2.1795692725924294,1.7349428330102248,4.143384764126305,306.95,311.95,9405540.43834287,0.7405763979065739,126.11102550626347,0.1259764210085739,1.7353832358987331,1.2707797395668596,3.4274188934160894
11,283.51401273885347,291.6530961136544,5530576.737231745,0.1557982544720851,191.470432752203,0.0,4.805602551800371,4.62029625150195,6.471574732960222,293.5070866141732,300.3920028297244,6773521.028840126,0.3459375665195501,156.9546462239879,0.140537092418764,3.080783832716224,2.68339890810215,5.3867714638511455,303.6506172839506,308.6506172839506,8678537.987872927,0.6081193435669129,134.0728493736493,0.1438749115027042,1.9950779344492304,1.5409726698843842,3.870842129194808,309.35,314.35,9912101.254384344,0.8,120.41687526827508,0.1574577977974132,1.5795160216029076,1.111003757738266,3.340255796636308
12,284.72707006369427,292.62212042197456,5658426.122852252,0.1634574791475646,188.27299827924583,0.0,4.567578118574788,4.361034008882109,6.430914595048658,294.78385826771654,301.44302189960626,6938064.086254671,0.3933964036399872,150.97273700748158,0.1530074497759249,2.915393864079833,2.482727714982748,5.234001705979716,305.1765432098765,310.1765432098765,9019289.790085215,0.666681868485478,130.37369322496832,0.1368621526104978,1.867385766438403,1.407613477202317,3.661092463875836,311.29999999999995,316.29999999999995,10309656.88112336,0.8,115.84529852878345,0.2367275617303768,1.4629958837791632,0.9987754708856612,3.4915282213892134
13,285.66146496815287,293.5262351214172,5779818.105563584,0.1793469199979362,185.2014136376114,0.0748333885934942,4.36239494026592,4.132373830408896,6.325667059409562,295.4700787401575,301.98054613681103,7023681.144900846,0.4240125469840189,147.47607592379634,0.1595953674442425,2.831531797138445,2.377742339639723,5.149194186130881,306.24197530864194,311.24197530864194,9252562.66591897,0.7105876305835711,127.80738664521904,0.130403854055029,1.786252752225803,1.3232851696466266,3.5187134794272974,312.7,317.7,10586925.18251105,0.8,112.5852130626674,0.2970896654582122,1.3828123732706863,0.9263425154008132,3.600672364477317
14,286.18248407643307,294.0373928642516,5849366.0072101625,0.1861862713618027,183.4227439377428,0.0805809600093141,4.251557048269295,4.008240113669348,6.308322996385478,296.1055118110236,302.4705455216535,7102644.818182117,0.4550713754727737,143.88400118966774,0.168574305130107,2.754473132415509,2.2784916733983414,5.0919488079324005,306.96049382716046,311.96049382716046,9407795.303966071,0.7411076175743002,126.08593282986445,0.1258282987748658,1.7346688436536313,1.270021452027375,3.4259221563534887,313.4,318.4,10722936.904977793,0.8,110.96067406702112,0.3284625676666872,1.3438427676475906,0.8923912342189348,3.6553436338479175
15,286.2248407643312,294.12076520203027,5860773.193852748,0.1883819153556034,183.12953215373656,0.0804829013731733,4.234383457890816,3.988324926954735,6.296462489640019,296.2251968503937,302.53599827755903,7113261.386613573,0.459490686170217,143.36490594603868,0.1701012744374846,2.7435301659317304,2.2648314668513763,5.080529828579111,307.2308641975308,312.2308641975308,9465778.577128556,0.7525868246716777,125.44020886040497,0.1242587849425338,1.7158925365502358,1.2506781340214674,3.392801109724607,313.54999999999995,318.54999999999995,10751853.534850964,0.8,110.6129981080166,0.3352939904463483,1.3356671271348657,0.8853002102455131,3.668364617042084
16,285.80668789808914,293.6925387639331,5802372.002612904,0.1774788515261819,184.626240840355,0.0807461239633945,4.325834323848421,4.091596865659217,6.385605554402578,296.01889763779525,302.42317839566925,7094972.07442789,0.451968911559614,144.2530677940682,0.1674742554935153,2.762075986736491,2.2883062520714823,5.09686592302312,307.14259259259256,312.14259259259256,9446873.881353298,0.7487724377254008,125.65090804388775,0.12482879799006,1.721990954370743,1.2569526788100729,3.403855665392082,312.9,317.9,10625964.988431828,0.8,112.12070881757936,0.3059693121636499,1.371628432388719,0.9164949926949368,3.616713059559562
17,284.6140127388535,292.5318070511545,5646412.553709239,0.1613164000667135,188.5749569844277,0.0,4.589205104985141,4.384552903644011,6.457691124802781,295.21220472440945,301.76842002952753,6989770.864567655,0.4110675663620648,148.90198745236714,0.1571649338708749,2.864455449375264,2.419521562254239,5.183179091399954,306.57901234567896,311.57901234567896,9325584.97241291,0.7247065603173134,126.9989322010624,0.1283845435874402,1.7616991825890929,1.2979567268795964,3.4748104386846053,312.4,317.4,10528097.20289888,0.8,113.2825154930689,0.2838934466447437,1.39970683058265,0.94134083825208,3.5767121639389567
18,283.4875796178344,291.63198059315283,5527816.47428589,0.1555752996620364,191.5391031218968,0.0,4.810902268896033,4.626121547737717,6.472732377877864,294.0,300.79929687500004,6836848.329968076,0.3641315146672273,154.74329816223542,0.1439758673781588,3.0161696277901893,2.605945503166171,5.31307912704706,305.69938271604934,310.69938271604934,9134230.339439604,0.6879554416890822,129.11238988853916,0.1338140051115945,1.8266938225475464,1.3653962034395808,3.5894330494504705,311.75,316.75,10399536.25419438,0.8,114.79568939549296,0.2557960938516236,1.4368602127709855,0.974803097964604,3.5260422847345314
19,282.49108280254774,290.7060531200239,5407838.028551477,0.1430969468709491,194.5114405720876,0.0,5.050769952601919,4.889510796228396,6.563512051815084,292.5295275590551,299.562688976378,6646222.655675983,0.314654334671164,161.14328040498611,0.132417108594953,3.214294545045123,2.841507821109079,5.5128413996865575,304.2092592592592,309.2092592592592,8804219.23203816,0.6289628097582816,132.71586860210252,0.1416218508512936,1.9465977678477164,1.490293945393825,3.793113741951754,310.79999999999995,315.79999999999995,10208960.454047494,0.8,117.0136795517094,0.2158939485860085,1.4923377234540596,1.026222029128239,3.4525424603841173
20,281.6662420382165,289.83619026174364,5296990.120086121,0.1364411640190588,197.23921694580852,0.0,5.288612500183146,5.152160240589882,6.562442473048297,291.3090551181102,298.5968319389764,6500646.957176658,0.28140539978635,165.6185757625125,0.1256939408983472,3.3769446718057936,3.028486012577597,5.712766710530822,302.3487654320988,307.3487654320988,8381356.545133269,0.5619314658030067,137.24437270351692,0.1479813587876645,2.1164135704517184,1.668393002017608,4.053477963859033,308.6,313.6,9755802.549172675,0.8112351629220568,122.18733472773891,0.1170760303902227,1.6257441785205369,1.1581448011360098,3.2365752941746737
21,281.0216560509554,289.2379984325239,5221793.904825757,0.1269776727609954,199.08188771268556,0.0,5.466793105938437,5.342174182747284,6.697141344781891,290.2574803149606,297.57644445127954,6349862.611066085,0.2505561088310434,169.99899372373778,0.1193872683129061,3.5530734109665896,3.231694351884731,5.891361096517274,301.05987654320984,306.05987654320984,8081153.185882984,0.5187019397677493,140.39529954463202,0.151189807140351,2.2498686746416805,1.809234443632146,4.2412928390676425,307.45,312.45,9512602.326816214,0.7618979447010589,124.91766852157086,0.1230396129464905,1.7008106544440005,1.23526937194669,3.365622259712945
22,280.4796178343949,288.7194928592755,5157286.6060072975,0.1230504849834848,200.6587267290223,0.0,5.6254149946044425,5.51357974552957,6.735730552042074,289.3858267716535,296.85688638041336,6245329.402568537,0.2344787354331081,172.92132242306647,0.111687570896989,3.685101989341892,3.379600062127412,5.997091476669668,299.8432098765432,304.8432098765432,7792496.436579467,0.4800853726548404,143.3843510579617,0.1533779435102462,2.390391675734694,1.958077764383749,4.425722246588753,305.6,310.6,9112451.672801148,0.6838666402937255,129.35186064866534,0.1344161835980981,1.834284298303051,1.3732942145050755,3.602702490239177
23,280.04426751592354,288.508832205414,5131255.057804628,0.1211698827734134,201.2942135594508,0.0,5.696019043689219,5.585095322430239,6.812667120790648,288.5401574803149,296.14329841289367,6143090.952387033,0.221824417245693,175.7080272876427,0.1023796891606674,3.8205074571682873,3.5307494314256958,6.063949075797793,298.66790123456786,303.66790123456786,7509308.181683199,0.4438804112918397,146.2997527666383,0.1554095568892634,2.542221052504531,2.119310245983557,4.618530509257512,305.5,310.5,9090504.892953884,0.6798594286406454,129.59295415716542,0.134925699915104,1.842183557973442,1.3813006206549048,3.6176289463033218
