T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
290.16417322834644,297.5075575787402,6339791.616211656,0.24901143301328757,170.28418172995183,0.1889204994345525,3.5653417729933983,3.2456748125529398,5.898240939591558
