T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
313.4,318.4,10722936.904977793,0.8,110.96067406702112,0.32846256766668724,1.3438427676475906,0.8923912342189348,3.6553436338479175
