T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
293.5070866141732,300.3920028297244,6773521.028840126,0.2,156.9546462239879,0.28647465893831753,2.992774587224114,2.68339890810215,7.066135605367927
