T_amb,T_gc_out,P_h_2,alpha,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
312.4,317.4,10528097.20289888,0.45,113.2825154930689,0.32007170242987676,1.2702095345963036,0.9413408382520799,5.679705084630369
