T_amb,T_gc_out,P_h_2,alpha,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
293.5070866141732,300.3920028297244,6773521.028840126,0.34593756651955354,156.9546462239879,0.0,3.0807838327162234,2.68339890810215,5.386771463851099
