T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
278.15;0.0;4903652.52017126;7.958078640513122e-13;6.27602190314303;7.169758585613252;6.27602190314303
278.15;0.02;4903652.52017126;1.2970603662897702;6.27602190314303;7.169758585613252;6.291399275212341
278.15;0.04;4903652.52017126;2.659077509936367;6.27602190314303;7.169758585613252;6.306256440668242
278.15;0.06;4903652.52017126;4.080466599035844;6.27602190314303;7.169758585613252;6.320619357817376
278.15;0.08;4903652.52017126;5.55629614998702;6.27602190314303;7.169758585613252;6.334512286131232
278.15;0.1;4903652.52017126;7.082209743267697;6.27602190314303;7.140714166915598;6.345880381317188
278.15;0.12;4903652.52017126;8.65435095852547;6.27602190314303;6.616319004809575;6.3107986827679765
278.15;0.14;4903652.52017126;10.269291008047617;6.27602190314303;6.231517693556715;6.270522264456882
278.15;0.16;4903652.52017126;11.923962550110332;6.27602190314303;5.888924700870915;6.219630794885661
278.15;0.18;4903652.52017126;13.615602774145543;6.27602190314303;5.502921598172215;6.1443452950357065
278.15;0.2;4903652.52017126;15.341706927219093;6.27602190314303;5.150916762414853;6.0555707331174125
278.15;0.22;4903652.52017126;17.099991602505895;6.27602190314303;4.841377108952858;5.957664907970045
278.15;0.24;4903652.52017126;18.88836599280347;6.27602190314303;4.561391188203402;5.850377683208048
278.15;0.26;4903652.52017126;20.70490898013543;6.27602190314303;4.306600884736175;5.734857323045662
278.15;0.28;4903652.52017126;22.547850153607897;6.27602190314303;4.073241364721842;5.612117017086371
278.15;0.3;4903652.52017126;24.415553332646255;6.27602190314303;3.8580223783819205;5.482996116458953
278.15;0.32;4903652.52017126;26.306501700729996;6.27602190314303;3.658032688032465;5.3481283822392
278.15;0.34;4903652.52017126;28.21928410615203;6.27602190314303;3.470663599099226;5.207916834585839
278.15;0.36;4903652.52017126;30.152582419352484;6.27602190314303;3.290352037528868;5.060514327268857
278.15;0.38;4903652.52017126;32.10516004657387;6.27602190314303;3.1215127318134632;4.909766155884769
278.15;0.4;4903652.52017126;34.07585179160563;6.27602190314303;2.9558794773056642;4.751236844125504
278.15;0.42;4903652.52017126;36.06355523874268;6.27602190314303;2.8165659422431353;4.603598408147752
278.15;0.44;4903652.52017126;38.067223719504824;6.27602190314303;2.686534290171338;4.456598534968553
278.15;0.46;4903652.52017126;40.085860762797665;6.27602190314303;2.5275873570134504;4.277406411585071
278.15;0.48;4903652.52017126;42.11851577007741;6.27602190314303;2.3664026508464953;4.0864095518469465
278.15;0.5;4903652.52017126;44.16428056026703;6.27602190314303;2.2023188429456995;3.8822886866151025
278.15;0.52;4903652.52017126;46.2222864260053;6.27602190314303;2.0377008919020083;3.6668372975736854
278.15;0.54;4903652.52017126;48.29170142663841;6.27602190314303;1.9167642019269384;3.4915773997484947
278.15;0.56;4903652.52017126;50.37172777274503;6.27602190314303;1.7485775503654992;3.2527314947469548
278.15;0.58;4903652.52017126;52.46159927992093;6.27602190314303;1.5842448877889284;3.006994398301901
278.15;0.6;4903652.52017126;54.560578944691486;6.27602190314303;1.4774676155972681;2.8296704309774503
278.15;0.62;4903652.52017126;56.66795671476393;6.27602190314303;1.3564075438401604;2.6280511331570438
278.15;0.64;4903652.52017126;58.78304750304366;6.27602190314303;1.292144676395117;2.5052045034957824
278.15;0.66;4903652.52017126;60.905189457412376;6.27602190314303;1.3102437654277326;2.5035454493998595
278.15;0.68;4903652.52017126;63.03374246731647;6.27602190314303;1.4623228964128892;2.690797664081215
278.15;0.7000000000000001;4903652.52017126;65.1680868729211;6.27602190314303;1.801107718428057;3.1022672497469754
278.15;0.72;4903652.52017126;67.30762234099842;6.27602190314303;2.492022517149215;3.8370712676826058
278.15;0.74;;;;;
