T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
312.15;0.0;10478650.68416638;-1.262276327906875e-08;0.9540520437245055;6.993353645052919;0.9540520437245054
312.15;0.02;10478650.68416638;0.3770724046942746;0.9540520437245055;6.993353645052919;0.970485160875611
312.15;0.04;10478650.68416638;0.7640434077039231;0.9540520437245055;6.993353645052919;0.9868290907185346
312.15;0.06;10478650.68416638;1.1615744974509425;0.9540520437245055;6.993353645052919;1.0030845573565246
312.15;0.08;10478650.68416638;1.5702751562834578;0.9540520437245055;6.993353645052919;1.0192522770754178
312.15;0.1;10478650.68416638;1.9907245381602934;0.9540520437245055;6.993353645052919;1.0353329584488526
312.15;0.12;10478650.68416638;2.4234869070023137;0.9540520437245055;6.993353645052919;1.0513273024417862
312.15;0.14;10478650.68416638;2.869117090355701;0.9540520437245055;6.993353645052919;1.0672360025123475
312.15;0.16;10478650.68416638;3.3281564930467766;0.9540520437245055;6.993353645052919;1.0830597447120622
312.15;0.18;10478650.68416638;3.8011228239826096;0.9540520437245055;6.993353645052919;1.0987992077844715
312.15;0.2;10478650.68416638;4.288497073264466;0.9540520437245055;6.993353645052919;1.1144550632621826
312.15;0.22;10478650.68416638;4.790710336809127;0.9540520437245055;6.993353645052919;1.130027975562376
312.15;0.24;10478650.68416638;5.308131986630713;0.9540520437245055;6.993353645052919;1.1455186020807984
312.15;0.26;10478650.68416638;5.841060047246913;0.9540520437245055;6.993353645052919;1.1609275932842693
312.15;0.28;10478650.68416638;6.3897144592306745;0.9540520437245055;6.993353645052919;1.1762555928017302
312.15;0.3;10478650.68416638;6.954233882531071;0.9540520437245055;6.993353645052919;1.1915032375138597
312.15;0.32;10478650.68416638;7.534676533349796;0.9540520437245055;6.810213214372241;1.205315332471338
312.15;0.34;10478650.68416638;8.13102516263558;0.9540520437245055;6.617224196248835;1.218689335992491
312.15;0.36;10478650.68416638;8.74319575157773;0.9540520437245055;6.429972163092685;1.231718211624708
312.15;0.38;10478650.68416638;9.371048982702973;0.9540520437245055;6.248411730736767;1.2443908816536513
312.15;0.4;10478650.68416638;10.014403192497582;0.9540520437245055;6.07690313753987;1.2567507154198965
312.15;0.42;10478650.68416638;10.673047400472399;0.9540520437245055;5.906308687770351;1.268682632313301
312.15;0.44;10478650.68416638;11.34675313878455;0.9540520437245055;5.741205692247036;1.2802278201989858
312.15;0.46;10478650.68416638;12.03528411554123;0.9540520437245055;5.581492087611459;1.2913770392805686
312.15;0.48;10478650.68416638;12.738403149122178;0.9540520437245055;5.427051818856384;1.3021215273026923
312.15;0.5;10478650.68416638;13.455876225493512;0.9540520437245055;5.277756715139828;1.3124530005236055
312.15;0.52;10478650.68416638;14.187473890577621;0.9540520437245055;5.133468773015389;1.3223636568931885
312.15;0.54;10478650.68416638;14.93297045518483;0.9540520437245055;4.994042561322982;1.3318461823174983
312.15;0.56;10478650.68416638;15.692141645469292;0.9540520437245055;4.862234586022048;1.3409731777845533
312.15;0.58;10478650.68416638;16.464761381967833;0.9540520437245055;4.731935425101184;1.3495826968298459
312.15;0.6;10478650.68416638;17.250598332712684;0.9540520437245055;4.606047376638684;1.3577451603598645
312.15;0.62;10478650.68416638;18.049412785051572;0.9540520437245055;4.4844147470766;1.3654552889921103
312.15;0.64;10478650.68416638;18.860954242580135;0.9540520437245055;4.366882687614917;1.372708317362752
312.15;0.66;10478650.68416638;19.684960001098602;0.9540520437245055;4.253297792333957;1.379499979614544
312.15;0.68;10478650.68416638;20.521154809684333;0.9540520437245055;4.143508430275868;1.3858264824466164
312.15;0.7000000000000001;10478650.68416638;21.36925159312176;0.9540520437245055;4.037364878877741;1.391684464280681
312.15;0.72;10478650.68416638;22.22895310853005;0.9540520437245055;3.9347193235965254;1.3970709398433483
312.15;0.74;10478650.68416638;23.099954336064116;0.9540520437245055;3.835425780405175;1.401983230176523
312.15;0.76;10478650.68416638;23.981945361659825;0.9540520437245055;3.741165417801783;1.4065303410830823
312.15;0.78;10478650.68416638;24.87461449684963;0.9540520437245055;3.648069429903298;1.4104902465667883
312.15;0.8;10478650.68416638;25.777651392809958;0.9540520437245055;3.5579020829778054;1.4139688830886952
312.15;0.8200000000000001;10478650.68416638;26.69074993765645;0.9540520437245055;3.470523453301294;1.4169638413919696
312.15;0.84;10478650.68416638;27.61361077154953;0.9540520437245055;3.395131136682549;1.4202199480217512
312.15;0.86;10478650.68416638;28.54594330717765;0.9540520437245055;3.324618055581336;1.4232836568545577
312.15;0.88;10478650.68416638;29.487467197578496;0.9540520437245055;3.2571643378741832;1.4260417154540685
312.15;0.9;10478650.68416638;30.437913243986486;0.9540520437245055;3.18972794338218;1.4282314732683545
312.15;0.92;10478650.68416638;31.397023779346227;0.9540520437245055;3.118230654346992;1.4294223179398338
312.15;0.9400000000000001;10478650.68416638;32.36455259568703;0.9540520437245055;3.043118690692099;1.4295667714995426
312.15;0.96;10478650.68416638;33.340264504690424;0.9540520437245055;2.9699628043223143;1.4291993385174193
312.15;0.98;10478650.68416638;34.32393463042007;0.9540520437245055;2.898629966850682;1.428312141547683
312.15;1.0;10478650.68416638;35.31534753282773;0.9540520437245055;2.8289893289814287;1.4268958676806678
312.15;1.02;10478650.68416638;36.31429625213764;0.9540520437245055;2.7609122094171874;1.424939584723881
312.15;1.04;10478650.68416638;37.320581350032;0.9540520437245055;2.694272083690651;1.4224305502801948
312.15;1.06;10478650.68416638;38.33401000618477;0.9540520437245055;2.6289445817986477;1.4193540142249519
312.15;1.08;10478650.68416638;39.35439521038853;0.9540520437245055;2.564807505888164;1.4156930157323215
312.15;1.1;10478650.68416638;40.381555073173786;0.9540520437245055;2.5017408814373976;1.411428176874678
312.15;1.12;10478650.68416638;41.41531226279369;0.9540520437245055;2.4396270575172476;1.4065374959753933
312.15;1.1400000000000001;10478650.68416638;42.4554935645877;0.9540520437245055;2.377351117832988;1.4008112898788763
312.15;1.16;10478650.68416638;43.50192955029496;0.9540520437245055;2.316822240464502;1.3945860939485526
312.15;1.18;10478650.68416638;44.554454339864265;0.9540520437245055;2.2559512350207953;1.387455290666152
312.15;1.2;10478650.68416638;45.6129054361308;0.9540520437245055;2.196564781762819;1.3797701817470072
