T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
282.15;0.0;5364117.67575969;5.684341886080802e-14;4.9907532123161555;7.1851033811912695;4.9907532123161555
282.15;0.02;5364117.67575969;1.0849874515205329;4.9907532123161555;7.1851033811912695;5.020819328323587
282.15;0.04;5364117.67575969;2.2385297420352117;4.9907532123161555;7.1851033811912695;5.050072672604866
282.15;0.06;5364117.67575969;3.4550208643055385;4.9907532123161555;7.1851033811912695;5.07854576289754
282.15;0.08;5364117.67575969;4.7294240118383755;4.9907532123161555;7.1851033811912695;5.10626940512247
282.15;0.1;5364117.67575969;6.057194623467069;4.9907532123161555;7.1851033811912695;5.133272804563625
282.15;0.12;5364117.67575969;7.434239070596163;4.9907532123161555;7.033883237437381;5.151063341867601
282.15;0.14;5364117.67575969;8.856881533188528;4.9907532123161555;6.570135478319744;5.142568750361162
282.15;0.16;5364117.67575969;10.321827618996338;4.9907532123161555;6.270492090168179;5.135313394015681
282.15;0.18;5364117.67575969;11.826122959701934;4.9907532123161555;5.920838068932472;5.113279541852944
282.15;0.2;5364117.67575969;13.36710958131954;4.9907532123161555;5.563299843269085;5.0778509948519694
282.15;0.22;5364117.67575969;14.94238390507877;4.9907532123161555;5.239670784916307;5.033877010734301
282.15;0.24;5364117.67575969;16.549759379373597;4.9907532123161555;4.945628609636278;4.981955266739269
282.15;0.26;5364117.67575969;18.18723522074066;4.9907532123161555;4.677395712304946;4.9227010010768675
282.15;0.28;5364117.67575969;19.852971337966324;4.9907532123161555;4.431658053443555;4.856720543436876
282.15;0.3;5364117.67575969;21.545268586777638;4.9907532123161555;4.205492504680819;4.7845861489654204
282.15;0.32;5364117.67575969;23.26255310240043;4.9907532123161555;3.9923957142291577;4.705497656426541
282.15;0.34;5364117.67575969;25.00336346136146;4.9907532123161555;3.7981735149778135;4.622486565998375
282.15;0.36;5364117.67575969;26.766339657895855;4.9907532123161555;3.6164595311750465;4.534611663207135
282.15;0.38;5364117.67575969;28.55021319339852;4.9907532123161555;3.4453466869513467;4.442094684170049
282.15;0.4;5364117.67575969;30.3537978744277;4.9907532123161555;3.2830798610771748;4.345027811737034
282.15;0.42;5364117.67575969;32.17598115308169;4.9907532123161555;3.128030515921301;4.243361609683991
282.15;0.44;5364117.67575969;34.01571601326634;4.9907532123161555;2.976091419640273;4.135370461552992
282.15;0.46;5364117.67575969;35.8720135096128;4.9907532123161555;2.8336034185067835;4.025276272513274
282.15;0.48;5364117.67575969;37.743936105870205;4.9907532123161555;2.7347779425166374;3.9373477579131997
282.15;0.5;5364117.67575969;39.63059193986618;4.9907532123161555;2.590548881623507;3.813108405840187
282.15;0.52;5364117.67575969;41.53113007238815;4.9907532123161555;2.4451290996276756;3.680046454819907
282.15;0.54;5364117.67575969;43.444736678144295;4.9907532123161555;2.2999676780443954;3.5389569592798207
282.15;0.56;5364117.67575969;45.37063203857451;4.9907532123161555;2.1544037363644413;3.389070022046823
282.15;0.58;5364117.67575969;47.308068129625866;4.9907532123161555;2.004116688913215;3.225972011224077
282.15;0.6;5364117.67575969;49.25632658263825;4.9907532123161555;1.8964673282819615;3.096285149160923
282.15;0.62;5364117.67575969;51.214716833646776;4.9907532123161555;1.746327546378827;2.9168097811764593
282.15;0.64;5364117.67575969;53.18257434723918;4.9907532123161555;1.5972584704413142;2.7285260543415935
282.15;0.66;5364117.67575969;55.15925887700402;4.9907532123161555;1.476996511813753;2.564802443024858
282.15;0.68;5364117.67575969;57.14415278148684;4.9907532123161555;1.3728139210690322;2.41482173026449
282.15;0.7000000000000001;5364117.67575969;59.13665943915342;4.9907532123161555;1.2827793805516314;2.278635121043776
282.15;0.72;5364117.67575969;61.13620180289547;4.9907532123161555;1.2487706402095484;2.213819993148106
282.15;0.74;5364117.67575969;63.14222111511785;4.9907532123161555;1.2897428228739873;2.2476892788709684
282.15;0.76;5364117.67575969;65.1541757831202;4.9907532123161555;1.453089049083081;2.432974828975684
282.15;0.78;5364117.67575969;67.17154039941087;4.9907532123161555;1.78092707112692;2.7884621156102227
282.15;0.8;5364117.67575969;69.1938048855267;4.9907532123161555;2.4239782185623135;3.393623405301463
282.15;0.8200000000000001;5364117.67575969;71.2204737385234;4.9907532123161555;3.4911984145629593;4.18153443617494
282.15;0.84;;;;;
