T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
279.65;0.0;5082264.976651459;-9.663381206337363e-13;5.723554219567229;7.209502841648955;5.723554219567229
279.65;0.02;5082264.976651459;1.2154980271922113;5.723554219567229;7.209502841648955;5.746779063325171
279.65;0.04;5082264.976651459;2.4974704552459457;5.723554219567229;7.209502841648955;5.769289087508304
279.65;0.06;5082264.976651459;3.8402769725446433;5.723554219567229;7.209502841648955;5.791116793274137
279.65;0.08;5082264.976651459;5.238898121012539;5.723554219567229;7.209502841648955;5.8122927408620155
279.65;0.1;5082264.976651459;6.688869786296721;5.723554219567229;7.209502841648955;5.832845692347605
279.65;0.12;5082264.976651459;8.186225056936905;5.723554219567229;6.796582309113332;5.822036629406128
279.65;0.14;5082264.976651459;9.727434910813258;5.723554219567229;6.379106986314001;5.796710661792705
279.65;0.16;5082264.976651459;11.309348565139828;5.723554219567229;6.063568775152813;5.7681680072385975
279.65;0.18;5082264.976651459;12.929137303245398;5.723554219567229;5.671298058630593;5.715520783639869
279.65;0.2;5082264.976651459;14.584245131928299;5.723554219567229;5.319622043832285;5.652025486471525
279.65;0.22;5082264.976651459;16.272347873034448;5.723554219567229;5.002815380502931;5.57862580832364
279.65;0.24;5082264.976651459;17.991320553462117;5.723554219567229;4.715991340601706;5.496276286099365
279.65;0.26;5082264.976651459;19.739211815662088;5.723554219567229;4.4549497841070345;5.405900280238962
279.65;0.28;5082264.976651459;21.514223619070435;5.723554219567229;4.216050730805745;5.308351462160891
279.65;0.3;5082264.976651459;23.31469457456751;5.723554219567229;3.9919811301554633;5.202762302374993
279.65;0.32;5082264.976651459;25.139085607990012;5.723554219567229;3.788528321688054;5.092943758309112
279.65;0.34;5082264.976651459;26.985967083694447;5.723554219567229;3.5986491550374886;4.977776304245612
279.65;0.36;5082264.976651459;28.854006914536683;5.723554219567229;3.420076044031552;4.85753442492566
279.65;0.38;5082264.976651459;30.741959491010107;5.723554219567229;3.250735890901446;4.732295745320398
279.65;0.4;5082264.976651459;32.64865547018485;5.723554219567229;3.0858565025913522;4.600114251392078
279.65;0.42;5082264.976651459;34.572992577886055;5.723554219567229;2.929527750467539;4.464223550649169
279.65;0.44;5082264.976651459;36.5139275995854;5.723554219567229;2.7979829112678836;4.3377053717697045
279.65;0.46;5082264.976651459;38.470469675714384;5.723554219567229;2.6700496482556324;4.207516411740394
279.65;0.48;5082264.976651459;40.441674897936764;5.723554219567229;2.517169539633201;4.050278345816336
279.65;0.5;5082264.976651459;42.426642063317786;5.723554219567229;2.362234662588299;3.8821825332123328
279.65;0.52;5082264.976651459;44.424509330433466;5.723554219567229;2.2069349136437064;3.70426768441327
279.65;0.54;5082264.976651459;46.434451473301095;5.723554219567229;2.046466726848029;3.511283690381738
279.65;0.56;5082264.976651459;48.45567745806525;5.723554219567229;1.9211685295532708;3.3461611760007135
279.65;0.58;5082264.976651459;50.48742815554476;5.723554219567229;1.7697632871597144;3.1446286997150796
279.65;0.6;5082264.976651459;52.52897411067707;5.723554219567229;1.6111540631798857;2.924401605560545
279.65;0.62;5082264.976651459;54.57961337875204;5.723554219567229;1.4882484821427355;2.7396625026758863
279.65;0.64;5082264.976651459;56.638669483070885;5.723554219567229;1.3766071556552322;2.5639913208083938
279.65;0.66;5082264.976651459;58.70548955111258;5.723554219567229;1.2925496678269832;2.42217208122652
279.65;0.68;5082264.976651459;60.779442661647465;5.723554219567229;1.2771282874024215;2.3756960705953567
279.65;0.7000000000000001;5082264.976651459;62.85991840480531;5.723554219567229;1.3517872230175345;2.4546978748682164
279.65;0.72;5082264.976651459;64.94632563509833;5.723554219567229;1.620865466285035;2.7790176379590394
279.65;0.74;5082264.976651459;67.03809138807776;5.723554219567229;2.079331557959795;3.2793051385914453
279.65;0.76;5082264.976651459;69.13465993196147;5.723554219567229;2.958802035411355;4.078064114977433
279.65;0.78;;;;;
