T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
310.15;0.0;10075885.64040539;-5.8999603425036184e-08;1.063240240566082;6.9524524491836495;1.063240240566082
310.15;0.02;10075885.64040539;0.37147088283569474;1.063240240566082;6.9524524491836495;1.0811980876578842
310.15;0.04;10075885.64040539;0.7555572698866513;1.063240240566082;6.9524524491836495;1.099046750734623
310.15;0.06;10075885.64040539;1.1529820482814443;1.063240240566082;6.9524524491836495;1.1167872225393478
310.15;0.08;10075885.64040539;1.564449892905941;1.063240240566082;6.9524524491836495;1.1344204838162717
310.15;0.1;10075885.64040539;1.9906575058350313;1.063240240566082;6.9524524491836495;1.1519475034915065
310.15;0.12;10075885.64040539;2.4322871888177815;1.063240240566082;6.9524524491836495;1.1693692388505403
310.15;0.14;10075885.64040539;2.8899901092164555;1.063240240566082;6.9524524491836495;1.1866866357125254
310.15;0.16;10075885.64040539;3.3643664509949076;1.063240240566082;6.9524524491836495;1.2039006286014453
310.15;0.18;10075885.64040539;3.855947086316121;1.063240240566082;6.9524524491836495;1.221012140914226
310.15;0.2;10075885.64040539;4.365178576019787;1.063240240566082;6.9524524491836495;1.2380220850858494
310.15;0.22;10075885.64040539;4.892411850829205;1.063240240566082;6.9524524491836495;1.2549313627515397
310.15;0.24;10075885.64040539;5.437894798740331;1.063240240566082;6.9524524491836495;1.2717408649060764
310.15;0.26;10075885.64040539;6.001769351521887;1.063240240566082;6.9524524491836495;1.2884514720602969
310.15;0.28;10075885.64040539;6.5840737712671284;1.063240240566082;6.9524524491836495;1.3050640543948426
310.15;0.3;10075885.64040539;7.184750409587991;1.063240240566082;6.890901893618037;1.3210618505136673
310.15;0.32;10075885.64040539;7.803658404060002;1.063240240566082;6.686644419434969;1.335521697319436
310.15;0.34;10075885.64040539;8.44058993736843;1.063240240566082;6.488526373712411;1.3495529454843687
310.15;0.36;10075885.64040539;9.095288123055184;1.063240240566082;6.296559960019179;1.3631416480354184
310.15;0.38;10075885.64040539;9.767464446191298;1.063240240566082;6.110727709169038;1.3762745186043612
