T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
293.65;0.0;6788228.49461896;-1.1368683772161603e-13;2.6653593505450845;7.05358016644687;2.6653593505450845
293.65;0.02;6788228.49461896;0.3578779267975847;2.6653593505450845;7.05358016644687;2.6982744223682786
293.65;0.04;6788228.49461896;0.7827812395985916;2.6653593505450845;7.05358016644687;2.730699393013567
293.65;0.06;6788228.49461896;1.2716928187497274;2.6653593505450845;7.05358016644687;2.762645127903653
293.65;0.08;6788228.49461896;1.8214536304911917;2.6653593505450845;7.05358016644687;2.7941221736389736
293.65;0.1;6788228.49461896;2.428777517290996;2.6653593505450845;7.05358016644687;2.825140769606478
293.65;0.12;6788228.49461896;3.090395724393204;2.6653593505450845;7.05358016644687;2.8557108590848364
293.65;0.14;6788228.49461896;3.8031981731011797;2.6653593505450845;7.05358016644687;2.8858420998713967
293.65;0.16;6788228.49461896;4.564315433920854;2.6653593505450845;7.05358016644687;2.915543874454724
293.65;0.18;6788228.49461896;5.3711360372017225;2.6653593505450845;7.05358016644687;2.94482529975526
293.65;0.2;6788228.49461896;6.2212783203408435;2.6653593505450845;7.05358016644687;2.9736952364553106
293.65;0.22;6788228.49461896;7.112541618698344;2.6653593505450845;7.024147134583987;3.001197084574131
293.65;0.24;6788228.49461896;8.042856964186683;2.6653593505450845;6.796152972326216;3.0207209688206014
293.65;0.26;6788228.49461896;9.010249291000605;2.6653593505450845;6.548036164520404;3.036945944935344
293.65;0.28;6788228.49461896;10.01281545590416;2.6653593505450845;6.25716402539554;3.0481079165129032
293.65;0.3;6788228.49461896;11.04871691338542;2.6653593505450845;5.982500560790425;3.0564489438427698
293.65;0.32;6788228.49461896;12.116182948322205;2.6653593505450845;5.723469397170792;3.0619766636559445
293.65;0.34;6788228.49461896;13.213519517066402;2.6653593505450845;5.479378273145437;3.0647151165916178
293.65;0.36;6788228.49461896;14.339119280731325;2.6653593505450845;5.249458802138752;3.0647028895811093
293.65;0.38;6788228.49461896;15.491469655232947;2.6653593505450845;5.032897588605412;3.061990960929493
293.65;0.4;6788228.49461896;16.669157125677486;2.6653593505450845;4.82886034069793;3.0566403413546066
293.65;0.42;6788228.49461896;17.870867334907132;2.6653593505450845;4.6365101729281175;3.0487195882931397
293.65;0.44;6788228.49461896;19.09538137994076;2.6653593505450845;4.4550210442601665;3.0383022493222263
293.65;0.46;6788228.49461896;20.341569287313405;2.6653593505450845;4.2835871451878935;3.025464269651828
293.65;0.48;6788228.49461896;21.608381827795654;2.6653593505450845;4.124652510105204;3.0108387887811854
293.65;0.5;6788228.49461896;22.89484175959666;2.6653593505450845;3.9708109227244917;2.9933977895974953
293.65;0.52;6788228.49461896;24.20003535917516;2.6653593505450845;3.8247976740629497;2.9737517380665324
293.65;0.54;6788228.49461896;25.523104804509217;2.6653593505450845;3.6859230296926975;2.951960134021249
293.65;0.56;6788228.49461896;26.863241689671213;2.6653593505450845;3.55352731923803;2.9280717633435107
293.65;0.58;6788228.49461896;28.21968171731544;2.6653593505450845;3.4269790661147987;2.9021220635896143
293.65;0.6;6788228.49461896;29.591700457048148;2.6653593505450845;3.305672760987068;2.874130503721446
293.65;0.62;6788228.49461896;30.97860997239229;2.6653593505450845;3.189026538730421;2.844097995269269
293.65;0.64;6788228.49461896;32.379756093796345;2.6653593505450845;3.0764799819689457;2.8120043620994557
