T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
288.65;0.0;6154883.728517577;5.684341886080802e-14;3.5129616715752814;7.1344574221519705;3.5129616715752814
288.65;0.02;6154883.728517577;0.7020295159435932;3.5129616715752814;7.1344574221519705;3.5482779133477855
288.65;0.04;6154883.728517577;1.4758875368683562;3.5129616715752814;7.1344574221519705;3.582912010708412
288.65;0.06;6154883.728517577;2.3160118205578897;3.5129616715752814;7.1344574221519705;3.6168835383648466
288.65;0.08;6154883.728517577;3.2176400291466507;3.5129616715752814;7.1344574221519705;3.650211329170549
288.65;0.1;6154883.728517577;4.176601211323202;3.5129616715752814;7.1344574221519705;3.6829135089389555
288.65;0.12;6154883.728517577;5.189146224958563;3.5129616715752814;7.1344574221519705;3.7150075293153737
288.65;0.14;6154883.728517577;6.251827110845284;3.5129616715752814;7.1344574221519705;3.746510198831824
288.65;0.16;6154883.728517577;7.361425679056083;3.5129616715752814;7.010034001016594;3.7725476419698274
288.65;0.18;6154883.728517577;8.514921295807767;3.5129616715752814;6.694322765327236;3.787531674886063
288.65;0.2;6154883.728517577;9.709483375807054;3.5129616715752814;6.4277635616199555;3.800172786122864
288.65;0.22;6154883.728517577;10.942474827970557;3.5129616715752814;6.110057457123874;3.804578129412598
288.65;0.24;6154883.728517577;12.21145634374119;3.5129616715752814;5.793010003775487;3.8026389442751842
288.65;0.26;6154883.728517577;13.514185830661404;3.5129616715752814;5.4998728846130644;3.7959363204816796
288.65;0.28;6154883.728517577;14.848611118074587;3.5129616715752814;5.228570627781527;3.7846083040303387
288.65;0.3;6154883.728517577;16.212856683111283;3.5129616715752814;4.977131125608642;3.768817471626779
288.65;0.32;6154883.728517577;17.60520649074749;3.5129616715752814;4.743702067956242;3.748743785182246
288.65;0.34;6154883.728517577;19.024085350825317;3.5129616715752814;4.5265568020490194;3.724577255155086
288.65;0.36;6154883.728517577;20.468040830956227;3.5129616715752814;4.324092926501783;3.6965105166335266
288.65;0.38;6154883.728517577;21.93572708429599;3.5129616715752814;4.134826153867641;3.6647314002624296
288.65;0.4;6154883.728517577;23.425891233041966;3.5129616715752814;3.9573813385633274;3.6294155672758834
288.65;0.42;6154883.728517577;24.937362363732632;3.5129616715752814;3.790482050784965;3.590719269169568
288.65;0.44;6154883.728517577;26.469042810793667;3.5129616715752814;3.6329396751888234;3.5487722851192642
288.65;0.46;6154883.728517577;28.019901227257833;3.5129616715752814;3.480932369112454;3.5028068321793304
288.65;0.48;6154883.728517577;29.588966920079656;3.5129616715752814;3.338996417755921;3.4545872950058376
288.65;0.5;6154883.728517577;31.175325001495025;3.5129616715752814;3.2032554962378543;3.403279840669742
288.65;0.52;6154883.728517577;32.778112023115;3.5129616715752814;3.072776305810606;3.3488425659377707
288.65;0.54;6154883.728517577;34.3965118781735;3.5129616715752814;2.9466703786195394;3.2911764842021265
288.65;0.56;6154883.728517577;36.02975185940096;3.5129616715752814;2.8282721897472;3.2320832235576193
288.65;0.58;6154883.728517577;37.67709883885277;3.5129616715752814;2.7407866639569205;3.1836983688488742
288.65;0.6;6154883.728517577;39.337855591885216;3.5129616715752814;2.62558927441476;3.1178130559421606
288.65;0.62;6154883.728517577;41.01135732253795;3.5129616715752814;2.505805106375233;3.0446231147825897
288.65;0.64;6154883.728517577;42.69696846310754;3.5129616715752814;2.386907220032053;2.9667712907940604
288.65;0.66;6154883.728517577;44.394079817138646;3.5129616715752814;2.2682951170663235;2.8838092887904114
288.65;0.68;6154883.728517577;46.10210609420383;3.5129616715752814;2.145965183442515;2.792860388637768
288.65;0.7000000000000001;6154883.728517577;47.82048385085568;3.5129616715752814;2.0250864363838827;2.6970241509690203
288.65;0.72;6154883.728517577;49.54866981296047;3.5129616715752814;1.9005062609439844;2.5922880244585627
288.65;0.74;6154883.728517577;51.28613951961657;3.5129616715752814;1.8171492507467941;2.514845662707146
288.65;0.76;6154883.728517577;53.03238620698079;3.5129616715752814;1.690874039572774;2.397389753906351
288.65;0.78;6154883.728517577;54.786919846241034;3.5129616715752814;1.5660737620883627;2.27411832491039
288.65;0.8;6154883.728517577;56.54926626320096;3.5129616715752814;1.448888922277133;2.1510328071978453
288.65;0.8200000000000001;6154883.728517577;58.318966291616846;3.5129616715752814;1.3721643634046514;2.0628929789441
288.65;0.84;6154883.728517577;60.095574939888365;3.5129616715752814;1.276110435462336;1.9514050637516576
288.65;0.86;6154883.728517577;61.878660573615406;3.5129616715752814;1.2098677517822534;1.868442396783673
288.65;0.88;6154883.728517577;63.667804129306234;3.5129616715752814;1.185421806496235;1.830553306188908
288.65;0.9;6154883.728517577;65.46259837745498;3.5129616715752814;1.2144698889794021;1.8523498467707233
288.65;0.92;6154883.728517577;67.26264724866687;3.5129616715752814;1.3295497769496296;1.965956883482963
288.65;0.9400000000000001;6154883.728517577;69.067565228793;3.5129616715752814;1.5566820431293524;2.1834343264625344
288.65;0.96;6154883.728517577;70.87697682171583;3.5129616715752814;1.9303066701399074;2.5064246424940437
288.65;0.98;6154883.728517577;72.69051607363502;3.5129616715752814;2.5916583221268517;2.987342900437394
288.65;1.0;6154883.728517577;74.50782615072839;3.5129616715752814;3.4920182797719215;3.5024586675425806
288.65;1.02;6154883.728517577;76.32855896227358;3.5129616715752814;4.688840282314122;4.022318738010904
288.65;1.04;6154883.728517577;78.15237482230927;3.5129616715752814;6.418518707303238;4.566912836950956
288.65;1.06;;;;;
