T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
302.65;0.0;8450121.146393076;1.7053025658242404e-13;1.6376729890835027;6.791495374138325;1.6376729890835025
302.65;0.02;8450121.146393076;0.3393760343977874;1.6376729890835027;6.791495374138325;1.6624091202415159
302.65;0.04;8450121.146393076;0.708501221954748;1.6376729890835027;6.791495374138325;1.6869089400079513
302.65;0.06;8450121.146393076;1.1086750230090274;1.6376729890835027;6.791495374138325;1.711175818610697
302.65;0.08;8450121.146393076;1.5408656159697216;1.6376729890835027;6.791495374138325;1.7352130624934718
302.65;0.1;8450121.146393076;2.005712108925138;1.6376729890835027;6.791495374138325;1.7590239158176766
302.65;0.12;8450121.146393076;2.5035322354452774;1.6376729890835027;6.791495374138325;1.7826115619220069
302.65;0.14;8450121.146393076;3.0343354946474506;1.6376729890835027;6.791495374138325;1.805979124741213
302.65;0.16;8450121.146393076;3.597848364912238;1.6376729890835027;6.791495374138325;1.8291296701853255
302.65;0.18;8450121.146393076;4.19355611910612;1.6376729890835027;6.791495374138325;1.852066207480638
302.65;0.2;8450121.146393076;4.8207591986662806;1.6376729890835027;6.791495374138325;1.8747916904736677
302.65;0.22;8450121.146393076;5.478636292041983;1.6376729890835027;6.791495374138325;1.8973090188992845
302.65;0.24;8450121.146393076;6.1663041393607045;1.6376729890835027;6.791495374138325;1.9196210396141564
302.65;0.26;8450121.146393076;6.882865729291154;1.6376729890835027;6.791495374138325;1.9417305477966067
302.65;0.28;8450121.146393076;7.627442368858681;1.6376729890835027;6.596936656188629;1.9599842933983236
302.65;0.3;8450121.146393076;8.399189238225347;1.6376729890835027;6.366074532293793;1.9764428773495402
302.65;0.32;8450121.146393076;9.19729721388245;1.6376729890835027;6.143584772160444;1.9918233571748658
302.65;0.34;8450121.146393076;10.020985447698934;1.6376729890835027;5.929529197496981;2.006100192539102
302.65;0.36;8450121.146393076;10.869489506215928;1.6376729890835027;5.723877409240675;2.0192513518324984
302.65;0.38;8450121.146393076;11.74204919483526;1.6376729890835027;5.526526857747709;2.0312584354595056
302.65;0.4;8450121.146393076;12.637898982312379;1.6376729890835027;5.341615951406398;2.0422863508836615
