T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
299.15;0.0;7625772.571935181;2.8421709430404007e-13;2.05090080081833;6.721120336473376;2.05090080081833
299.15;0.02;7625772.571935181;0.31766953863427716;2.05090080081833;6.721120336473376;2.0792295822965903
299.15;0.04;7625772.571935181;0.6794423306884028;2.05090080081833;6.721120336473376;2.107216760451494
299.15;0.06;7625772.571935181;1.0860872730798974;2.05090080081833;6.721120336473376;2.1348684771007975
299.15;0.08;7625772.571935181;1.5377832862460536;2.05090080081833;6.721120336473376;2.162190727704588
299.15;0.1;7625772.571935181;2.0341657613621464;2.05090080081833;6.721120336473376;2.189189365699039
299.15;0.12;7625772.571935181;2.574397597516679;2.05090080081833;6.721120336473376;2.2158701066770803
299.15;0.14;7625772.571935181;3.1572727023119;2.05090080081833;6.721120336473376;2.242238532422262
299.15;0.16;7625772.571935181;3.781340897629491;2.05090080081833;6.721120336473376;2.268300094801776
299.15;0.18;7625772.571935181;4.44503194952415;2.05090080081833;6.721120336473376;2.2940601195243593
299.15;0.2;7625772.571935181;5.1467575864369906;2.05090080081833;6.721120336473376;2.319523809768498
299.15;0.22;7625772.571935181;5.884979565632875;2.05090080081833;6.721120336473376;2.34469624968614
299.15;0.24;7625772.571935181;6.658242581980176;2.05090080081833;6.721120336473376;2.369582407786871
299.15;0.26;7625772.571935181;7.465178717388653;2.05090080081833;6.572060630694098;2.3902022846759756
299.15;0.28;7625772.571935181;8.304493799742716;2.05090080081833;6.330578362669175;2.40682761581356
299.15;0.3;7625772.571935181;9.17494606917802;2.05090080081833;6.091892482873955;2.421594345270173
299.15;0.32;7625772.571935181;10.075325326143115;2.05090080081833;5.8630858547457425;2.4346634502673403
299.15;0.34;7625772.571935181;11.004437636369119;2.05090080081833;5.64414097893145;2.4460139058784516
299.15;0.36;7625772.571935181;11.96109769197767;2.05090080081833;5.434932206266139;2.455632498131614
299.15;0.38;7625772.571935181;12.944128626165138;2.05090080081833;5.235249025270941;2.4635135864564086
299.15;0.4;7625772.571935181;13.952367634274196;2.05090080081833;5.044814652686922;2.4696586618969585
299.15;0.42;7625772.571935181;14.984675109940667;2.05090080081833;4.863301162357083;2.4740757130740225
299.15;0.44;7625772.571935181;16.03994498323317;2.05090080081833;4.690342046837359;2.4767784268875337
299.15;0.46;7625772.571935181;17.117114333281393;2.05090080081833;4.525542793158797;2.477785258532076
299.15;0.48;7625772.571935181;18.215170939787754;2.05090080081833;4.368489818600899;2.477118406137214
299.15;0.5;7625772.571935181;19.333158073974744;2.05090080081833;4.218757962470236;2.4748027209215273
299.15;0.52;7625772.571935181;20.470176395622502;2.05090080081833;4.078726648701335;2.4712176582755556
299.15;0.54;7625772.571935181;21.625383252193217;2.05090080081833;3.9421815628479377;2.465693968575083
299.15;0.56;7625772.571935181;22.797989943535015;2.05090080081833;3.8116824408865146;2.4586002668860454
299.15;0.58;7625772.571935181;23.987257628353575;2.05090080081833;3.6868064558525933;2.4499605357579823
299.15;0.6;7625772.571935181;25.19249253526783;2.05090080081833;3.5671388643780144;2.43979555204152
299.15;0.62;7625772.571935181;26.413041040928476;2.05090080081833;3.4522741358992985;2.4281216529663503
299.15;0.64;7625772.571935181;27.64828503091917;2.05090080081833;3.341816486678185;2.4149494768108064
299.15;0.66;7625772.571935181;28.897637801703354;2.05090080081833;3.2353799683076625;2.4002826771797316
299.15;0.68;7625772.571935181;30.160540619065614;2.05090080081833;3.132588253782498;2.3841166130585654
299.15;0.7000000000000001;7625772.571935181;31.4364599368497;2.05090080081833;3.033074255333011;2.3664370210819277
299.15;0.72;7625772.571935181;32.72488520464822;2.05090080081833;2.938175614845871;2.3476720955210815
299.15;0.74;7625772.571935181;34.02532715305068;2.05090080081833;2.862150895920682;2.3320100412856104
299.15;0.76;7625772.571935181;35.33731643359789;2.05090080081833;2.79049070510614;2.3159596493008987
299.15;0.78;7625772.571935181;36.66040249904762;2.05090080081833;2.7008167351556867;2.2926558399128467
299.15;0.8;7625772.571935181;37.99415262924862;2.05090080081833;2.611238445048909;2.267120552724243
