T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
306.65;0.0;9340884.271218149;-5.684341886080802e-14;1.2927002988821794;6.879017603013853;1.2927002988821794
306.65;0.02;9340884.271218149;0.3590639954978201;1.2927002988821794;6.879017603013853;1.313617223794434
306.65;0.04;9340884.271218149;0.7368972543999348;1.2927002988821794;6.879017603013853;1.3343780939638643
306.65;0.06;9340884.271218149;1.134565065987431;1.2927002988821794;6.879017603013853;1.3549846493146025
306.65;0.08;9340884.271218149;1.5530761043189614;1.2927002988821794;6.879017603013853;1.3754386040009643
306.65;0.1;9340884.271218149;1.9933366785500652;1.2927002988821794;6.879017603013853;1.3957416468827804
306.65;0.12;9340884.271218149;2.456117837417537;1.2927002988821794;6.879017603013853;1.4158954419902474
306.65;0.14;9340884.271218149;2.942035567488233;1.2927002988821794;6.879017603013853;1.4359016289785616
306.65;0.16;9340884.271218149;3.45153976567849;1.2927002988821794;6.879017603013853;1.4557618235726046
306.65;0.18;9340884.271218149;3.9849090744334035;1.2927002988821794;6.879017603013853;1.475477618001925
306.65;0.2;9340884.271218149;4.542251725087567;1.2927002988821794;6.879017603013853;1.4950505814262682
306.65;0.22;9340884.271218149;5.123514135040409;1.2927002988821794;6.879017603013853;1.5144822603518913
306.65;0.24;9340884.271218149;5.728498362721496;1.2927002988821794;6.879017603013853;1.5337741790388957
306.65;0.26;9340884.271218149;6.356887505667316;1.2927002988821794;6.879017603013853;1.5529278398997999
306.65;0.28;9340884.271218149;7.008276072315482;1.2927002988821794;6.8763032737039325;1.5719137072226768
306.65;0.3;9340884.271218149;7.682201226954987;1.2927002988821794;6.656077294913438;1.5879877729962772
306.65;0.32;9340884.271218149;8.378170885661632;1.2927002988821794;6.442825813126469;1.6034164293864466
306.65;0.34;9340884.271218149;9.095685679871622;1.2927002988821794;6.236644655798255;1.6181796374216577
306.65;0.36;9340884.271218149;9.83425330969709;1.2927002988821794;6.042530664294825;1.6323548151466138
306.65;0.38;9340884.271218149;10.593395307256799;1.2927002988821794;5.850209695160389;1.64573826943647
306.65;0.4;9340884.271218149;11.37264739386012;1.2927002988821794;5.664888738056934;1.658404457688031
306.65;0.42;9340884.271218149;12.171555301661442;1.2927002988821794;5.486444195303766;1.6703390128495479
306.65;0.44;9340884.271218149;12.989668144310428;1.2927002988821794;5.314722180163196;1.6815291084791644
306.65;0.46;9340884.271218149;13.826531258301998;1.2927002988821794;5.149546104994655;1.6919635084579019
306.65;0.48;9340884.271218149;14.681680030685925;1.2927002988821794;4.990722721382776;1.7016326016263275
306.65;0.5;9340884.271218149;15.554635711464357;1.2927002988821794;4.8380467230402635;1.7105284109528203
306.65;0.52;9340884.271218149;16.444903686958355;1.2927002988821794;4.691304137766555;1.7186445686100411
306.65;0.54;9340884.271218149;17.351974236805802;1.2927002988821794;4.553189974346257;1.7261232431560647
306.65;0.56;9340884.271218149;18.27532545230332;1.2927002988821794;4.417492451197147;1.7326724908012636
306.65;0.58;9340884.271218149;19.214427771414762;1.2927002988821794;4.287066935408804;1.7384317269844218
306.65;0.6;9340884.271218149;20.16874948097353;1.2927002988821794;4.161682859876931;1.7433999522721308
306.65;0.62;9340884.271218149;21.137762532514273;1.2927002988821794;4.0411085401430435;1.7475770415093836
306.65;0.64;9340884.271218149;22.12094809156838;1.2927002988821794;3.925111984966964;1.7509634896211164
306.65;0.66;9340884.271218149;23.117801365253115;1.2927002988821794;3.813461657003538;1.753560133371113
306.65;0.68;9340884.271218149;24.127835404287282;1.2927002988821794;3.7059271896405597;1.7553678540697786
306.65;0.7000000000000001;9340884.271218149;25.150583730506185;1.2927002988821794;3.602280049622304;1.7563872651672623
306.65;0.72;9340884.271218149;26.185601781213506;1.2927002988821794;3.5022941278987623;1.7566183873625054
306.65;0.74;9340884.271218149;27.232467274571377;1.2927002988821794;3.4075149486673246;1.7562602143480703
306.65;0.76;9340884.271218149;28.290779678682725;1.2927002988821794;3.3141107771361638;1.7549160802787405
306.65;0.78;9340884.271218149;29.360159009724498;1.2927002988821794;3.2237140016281702;1.7527768213770414
306.65;0.8;9340884.271218149;30.44024419446214;1.2927002988821794;3.1392389554849713;1.7502690023758356
306.65;0.8200000000000001;9340884.271218149;31.53069121610241;1.2927002988821794;3.0692301579449848;1.7487515212417626
306.65;0.84;9340884.271218149;32.63117122767528;1.2927002988821794;2.9991581118740163;1.7463052933849628
306.65;0.86;9340884.271218149;33.74136877229307;1.2927002988821794;2.93191603849278;1.743371820078094
306.65;0.88;9340884.271218149;34.86098020217531;1.2927002988821794;2.8519556066019716;1.7373068051121825
306.65;0.9;9340884.271218149;35.98971234424454;1.2927002988821794;2.7738994781108532;1.7303755941227679
306.65;0.92;9340884.271218149;37.127281423364195;1.2927002988821794;2.697550148084871;1.7225528864897466
306.65;0.9400000000000001;9340884.271218149;38.27341222698658;1.2927002988821794;2.6214537862076845;1.7135475508524756
306.65;0.96;9340884.271218149;39.427837477511275;1.2927002988821794;2.547977807279671;1.7038383303636093
306.65;0.98;9340884.271218149;40.59029737008166;1.2927002988821794;2.4756390081180237;1.6931297990646499
306.65;1.0;9340884.271218149;41.760539232056885;1.2927002988821794;2.4030961531489825;1.6810899386577538
306.65;1.02;9340884.271218149;42.93831726399475;1.2927002988821794;2.3325272103969508;1.6682241661959092
306.65;1.04;9340884.271218149;44.123392328465286;1.2927002988821794;2.261465252324969;1.6538931227132814
306.65;1.06;9340884.271218149;45.31553176070889;1.2927002988821794;2.190908069975663;1.6383114681666229
306.65;1.08;9340884.271218149;46.514509182720985;1.2927002988821794;2.1207028611867234;1.621402979365039
306.65;1.1;9340884.271218149;47.72010430901844;1.2927002988821794;2.0507110714234105;1.6030854748392374
306.65;1.12;9340884.271218149;48.93210273772121;1.2927002988821794;1.979789997659257;1.5829269958120793
306.65;1.1400000000000001;9340884.271218149;50.15029572472076;1.2927002988821794;1.9089014491979241;1.5611587965813787
306.65;1.16;9340884.271218149;51.37447994169986;1.2927002988821794;1.8379747634419537;1.5376905477278595
306.65;1.18;9340884.271218149;52.60445722090776;1.2927002988821794;1.7893431809575917;1.5212475353266548
306.65;1.2;9340884.271218149;53.8400342910752;1.2927002988821794;1.7265214999029426;1.4980114180250719
