T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
308.65;0.0;9766222.462853443;1.7053025658242404e-13;1.1549275052318801;6.9214016423120155;1.1549275052318801
308.65;0.02;9766222.462853443;0.36677574783601585;1.1549275052318801;6.9214016423120155;1.1741077468751726
308.65;0.04;9766222.462853443;0.748530498375203;1.1549275052318801;6.9214016423120155;1.1931608182295352
308.65;0.06;9766222.462853443;1.14609909951821;1.1549275052318801;6.9214016423120155;1.2120879798770678
308.65;0.08;9766222.462853443;1.5603118084360972;1.1549275052318801;6.9214016423120155;1.2308904757939585
308.65;0.1;9766222.462853443;1.9919769027436018;1.1549275052318801;6.9214016423120155;1.249569533623027
308.65;0.12;9766222.462853443;2.4418530195679864;1.1549275052318801;6.9214016423120155;1.2681263649409196
308.65;0.14;9766222.462853443;2.910622118749359;1.1549275052318801;6.9214016423120155;1.2865621655200727
308.65;0.16;9766222.462853443;3.3988680624684093;1.1549275052318801;6.9214016423120155;1.304878115585572
308.65;0.18;9766222.462853443;3.9070612645267033;1.1549275052318801;6.9214016423120155;1.323075380067014
308.65;0.2;9766222.462853443;4.435548457153345;1.1549275052318801;6.9214016423120155;1.3411551088454896
308.65;0.22;9766222.462853443;4.984547307054413;1.1549275052318801;6.9214016423120155;1.3591184369957963
308.65;0.24;9766222.462853443;5.554146609818076;1.1549275052318801;6.9214016423120155;1.3769664850239882
308.65;0.26;9766222.462853443;6.144312977178913;1.1549275052318801;6.9214016423120155;1.3947003591003664
308.65;0.28;9766222.462853443;6.754904153489406;1.1549275052318801;6.9214016423120155;1.4123211512880125
308.65;0.3;9766222.462853443;7.385687841881349;1.1549275052318801;6.789433182086512;1.428506247558724
308.65;0.32;9766222.462853443;8.036363811569515;1.1549275052318801;6.58700525309131;1.4435131791583784
308.65;0.34;9766222.462853443;8.706586513382888;1.1549275052318801;6.38514298216427;1.4579419268486864
308.65;0.36;9766222.462853443;9.395985555334732;1.1549275052318801;6.189822743455307;1.471837263905667
308.65;0.38;9766222.462853443;10.10418204245451;1.1549275052318801;6.001027902290082;1.485184162452454
308.65;0.4;9766222.462853443;10.830799708421011;1.1549275052318801;5.818700867526247;1.4979685203396014
308.65;0.42;9766222.462853443;11.5754707069201;1.1549275052318801;5.642748722246811;1.5101771765803378
308.65;0.44;9766222.462853443;12.337836701908202;1.1549275052318801;5.4730494593662256;1.521797931916232
308.65;0.46;9766222.462853443;13.117546401989614;1.1549275052318801;5.309458155655813;1.5328195757373866
308.65;0.48;9766222.462853443;13.914250907741462;1.1549275052318801;5.155323667746355;1.543334033004329
308.65;0.5;9766222.462853443;14.727598219933611;1.1549275052318801;5.003257742124841;1.5531325082939116
308.65;0.52;9766222.462853443;15.557228058514397;1.1549275052318801;4.856792330429648;1.5623044512482598
308.65;0.54;9766222.462853443;16.40276784121744;1.1549275052318801;4.715737651808473;1.5708428730088713
308.65;0.56;9766222.462853443;17.263830333921874;1.1549275052318801;4.579900441425543;1.5787418565055302
308.65;0.58;9766222.462853443;18.14001316407189;1.1549275052318801;4.4490854318256305;1.5859965208038758
308.65;0.6;9766222.462853443;19.030900117999693;1.1549275052318801;4.323096342554711;1.5926029577044927
308.65;0.62;9766222.462853443;19.93606394117512;1.1549275052318801;4.201736532496105;1.5985581394717492
308.65;0.64;9766222.462853443;20.85507023301193;1.1549275052318801;4.084809444140046;1.6038597982884975
308.65;0.66;9766222.462853443;21.78748197120825;1.1549275052318801;3.972118937706003;1.6085062794228022
308.65;0.68;9766222.462853443;22.732864205190936;1.1549275052318801;3.8655541639709012;1.6126432861728257
308.65;0.7000000000000001;9766222.462853443;23.690788510656944;1.1549275052318801;3.760656025014642;1.6159804135323381
308.65;0.72;9766222.462853443;24.66083688252172;1.1549275052318801;3.659417957187724;1.618659282700714
308.65;0.74;9766222.462853443;25.64260484646792;1.1549275052318801;3.5616479705506188;1.6206788160306471
308.65;0.76;9766222.462853443;26.635703675806155;1.1549275052318801;3.4671559970988906;1.6220375318524438
308.65;0.78;9766222.462853443;27.639761698613086;1.1549275052318801;3.3757541746711484;1.6227333035520721
308.65;0.8;9766222.462853443;28.654424761475582;1.1549275052318801;3.287257098964836;1.6227631098091722
308.65;0.8200000000000001;9766222.462853443;29.679355975389115;1.1549275052318801;3.2091978780385766;1.6230135845559264
308.65;0.84;9766222.462853443;30.714234904637294;1.1549275052318801;3.1391229550773874;1.623368205483685
308.65;0.86;9766222.462853443;31.758756372294272;1.1549275052318801;3.0705513868305205;1.6231284260255994
308.65;0.88;9766222.462853443;32.81262904874109;1.1549275052318801;3.0033943819176776;1.622288132853633
308.65;0.9;9766222.462853443;33.87557396999921;1.1549275052318801;2.9265788123780534;1.6192516712295044
308.65;0.92;9766222.462853443;34.94732310123476;1.1549275052318801;2.8503127182660255;1.6153093456394774
308.65;0.9400000000000001;9766222.462853443;36.02761802850381;1.1549275052318801;2.7758401988174493;1.6106382885056085
308.65;0.96;9766222.462853443;37.116208828231265;1.1549275052318801;2.7029922984174815;1.6052190502072963
308.65;0.98;9766222.462853443;38.21285313503785;1.1549275052318801;2.630398428348321;1.59880836170706
308.65;1.0;9766222.462853443;39.31731540537976;1.1549275052318801;2.5603396363521624;1.5918137544735216
308.65;1.02;9766222.462853443;40.42936635806649;1.1549275052318801;2.491416336202705;1.5839896071959478
308.65;1.04;9766222.462853443;41.54878256294597;1.1549275052318801;2.4234737202210233;1.5753001741632282
308.65;1.06;9766222.462853443;42.67534614498538;1.1549275052318801;2.355275749474928;1.5654581840539679
308.65;1.08;9766222.462853443;43.80884457139098;1.1549275052318801;2.288871625066957;1.5549036890504346
308.65;1.1;9766222.462853443;44.94907049282597;1.1549275052318801;2.22197165790241;1.543083971874815
308.65;1.12;9766222.462853443;46.09582161488038;1.1549275052318801;2.1555230551439517;1.5301880016336737
308.65;1.1400000000000001;9766222.462853443;47.24890058160963;1.1549275052318801;2.089396971428199;1.5161528553186159
308.65;1.16;9766222.462853443;48.408114858366105;1.1549275052318801;2.0224984898112983;1.5006218931653617
308.65;1.18;9766222.462853443;49.573276605844;1.1549275052318801;1.9566974743089522;1.4840914688707345
308.65;1.2;9766222.462853443;50.744202541015795;1.1549275052318801;1.8899703546746696;1.465898725195664
308.65;1.22;9766222.462853443;51.92071378352421;1.1549275052318801;1.8241565764473713;1.446576889510752
308.65;1.24;9766222.462853443;53.10263568813673;1.1549275052318801;1.7830225949683656;1.4346986404760014
308.65;1.26;9766222.462853443;54.289797665365484;1.1549275052318801;1.7193304274931027;1.4136497942085517
308.65;1.28;9766222.462853443;55.48203299337183;1.1549275052318801;1.6510285291692997;1.3892870565356243
308.65;1.3;9766222.462853443;56.679178624974895;1.1549275052318801;1.5828374969973584;1.363233553802541
