T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
311.65;0.0;10379563.060178597;-1.8279820324096363e-08;0.9800720426056069;6.981069771214678;0.9800720426056069
311.65;0.02;10379563.060178597;0.37587591623434946;0.9800720426056069;6.981069771214678;0.9968744603263876
311.65;0.04;10379563.060178597;0.7622961353652613;0.9800720426056069;6.981069771214678;1.0135830493275702
311.65;0.06;10379563.060178597;1.1599309123375292;0.9800720426056069;6.981069771214678;1.0301985933638382
311.65;0.08;10379563.060178597;1.5694055869474823;0.9800720426056069;6.981069771214678;1.0467218674851373
311.65;0.1;10379563.060178597;1.9913224617819765;0.9800720426056069;6.981069771214678;1.063153638157189
311.65;0.12;10379563.060178597;2.426272872198865;0.9800720426056069;6.981069771214678;1.079494663380008
311.65;0.14;10379563.060178597;2.874837588148182;0.9800720426056069;6.981069771214678;1.0957456928044615
311.65;0.16;10379563.060178597;3.3375781239830644;0.9800720426056069;6.981069771214678;1.1119074678469074
311.65;0.18;10379563.060178597;3.8150232530823587;0.9800720426056069;6.981069771214678;1.12798072180195
311.65;0.2;10379563.060178597;4.307654401955858;0.9800720426056069;6.981069771214678;1.1439661799533452
311.65;0.22;10379563.060178597;4.815892129112115;0.9800720426056069;6.981069771214678;1.1598645596830983
311.65;0.24;10379563.060178597;5.340084771936347;0.9800720426056069;6.981069771214678;1.1756765705787784
311.65;0.26;10379563.060178597;5.8804999135963385;0.9800720426056069;6.981069771214678;1.191402914539091
311.65;0.28;10379563.060178597;6.437319310028101;0.9800720426056069;6.981069771214678;1.2070442858777413
311.65;0.3;10379563.060178597;7.010637903772249;0.9800720426056069;6.977462259389338;1.2225758251923315
311.65;0.32;10379563.060178597;7.600467285679429;0.9800720426056069;6.7774379089151875;1.236477620787347
311.65;0.34;10379563.060178597;8.206743445018674;0.9800720426056069;6.583261095211946;1.2500241469437983
311.65;0.36;10379563.060178597;8.829338037313562;0.9800720426056069;6.399843099728718;1.2632542602764427
311.65;0.38;10379563.060178597;9.468071896855406;0.9800720426056069;6.2170142647154245;1.2760577660290016
311.65;0.4;10379563.060178597;10.12272926450612;0.9800720426056069;6.039938318195503;1.2884712226238246
311.65;0.42;10379563.060178597;10.793071233052501;0.9800720426056069;5.868544591882159;1.3004840158868585
311.65;0.44;10379563.060178597;11.478847184595566;0.9800720426056069;5.702744159787574;1.3120860522273652
311.65;0.46;10379563.060178597;12.179803419126529;0.9800720426056069;5.542430863303206;1.3232677620190167
311.65;0.48;10379563.060178597;12.895688645274731;0.9800720426056069;5.3874832745220065;1.334020101470956
311.65;0.5;10379563.060178597;13.626256438463429;0.9800720426056069;5.237767230311638;1.3443345561819027
311.65;0.52;10379563.060178597;14.371265110212164;0.9800720426056069;5.096346949778684;1.3542806994755745
311.65;0.54;10379563.060178597;15.130475647816752;0.9800720426056069;4.956492697316921;1.3636993613518662
311.65;0.56;10379563.060178597;15.903648474924864;0.9800720426056069;4.821428216693165;1.3726578545998618
311.65;0.58;10379563.060178597;16.69053976743311;0.9800720426056069;4.690993944602262;1.3811498725214764
311.65;0.6;10379563.060178597;17.490897962605345;0.9800720426056069;4.565029237217902;1.3891696843431334
311.65;0.62;10379563.060178597;18.30446095245543;0.9800720426056069;4.4433735726035835;1.3967121344260889
311.65;0.64;10379563.060178597;19.13095428334583;0.9800720426056069;4.325867365426431;1.4037726308362273
311.65;0.66;10379563.060178597;19.970090515549032;0.9800720426056069;4.212352460877193;1.410347120709648
311.65;0.68;10379563.060178597;20.821569746107002;0.9800720426056069;4.102672384020132;1.4164320506112709
311.65;0.7000000000000001;10379563.060178597;21.68508117645939;0.9800720426056069;3.998741187930531;1.4221321028221274
311.65;0.72;10379563.060178597;22.560305518542577;0.9800720426056069;3.896177403627169;1.4272323087597363
