T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
311.29999999999995,316.29999999999995,10309656.88112336,0.45,115.84529852878343,0.4884522382863243,1.3405351150586384,0.9987754708856612,5.594817838729746
